idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
te_unspecified_0043,2,"[""colloquial"",""informal"",""figurative""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: to cause alarm, agitation, or anxious apprehension; to throw into a state of worry or unrest.""]",1,2025-11-15 05:25:13.254791,2025-11-15 05:25:13.363788,కొంపముంచు,c8fc339c-b8d8-489b-a647-bfa9c278991e
te_unspecified_0059,1,"[""neutral""]","[""Telugu-speaking regions"",""Andhra Pradesh"",""Telangana""]","[""To wash one's hands; to cleanse the hands physically.""]",1,2025-11-15 05:25:13.255051,2025-11-15 05:25:13.363788,చేతులు కడుగుకొను,cb866300-0fd8-4ce0-beca-d1331385d4c8
te_unspecified_0005,1,"[""poetic"",""literary""]","[""Telugu-speaking regions""]","[""Literal: 'flower of the sky'; a poetic image referring to a flower in the heavens or sky-related floral imagery.""]",1,2025-11-15 05:25:13.253795,2025-11-15 05:25:13.363788,ఆకాశపుష్పము,cc466516-f9c9-4a3b-8bb8-f0319c41633d
te_unspecified_0012,2,"[""figurative"",""literary"",""colloquial""]","[""Andhra Pradesh"",""Telangana"",""India""]","[""Figurative: the ups and downs or fluctuations of circumstances, fortunes, or events; changing conditions or recurring disturbances.""]",1,2025-11-15 05:25:13.253964,2025-11-15 05:25:13.363788,ఆటుపోట్లు,cdf51478-0e68-4dd1-a128-6013753398ef
te_unspecified_0079,2,"[""colloquial"",""idiomatic"",""conversational""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: An expression conveying skepticism or warning, meaning 'you may choose to believe it or not, but it is untrustworthy' or 'be cautious and do not place your faith in this.'""]",1,2025-11-15 05:25:13.255398,2025-11-15 05:25:13.363788,నమ్ము నమ్మక పో,d13ef9ae-227a-466b-889f-ed3b7b9caef7
te_unspecified_0008,1,"[""literary"",""poetic"",""archaic""]","[""Telugu-speaking regions""]","[""Literal: the moon, the stars, and the sun taken together; a compound reference to major celestial bodies.""]",1,2025-11-15 05:25:13.25385,2025-11-15 05:25:13.363788,ఆచంద్రతారార్కము,d1b04487-a7d2-452b-88b6-156176984330
te_unspecified_0069,1,"[""neutral""]","[""Telugu (Andhra Pradesh)"",""Telugu (Telangana)""]","[""Literal: to become white or to turn pale in color.""]",1,2025-11-15 05:25:13.255226,2025-11-15 05:25:13.363788,తెల్లబోవు,d29dd784-0539-4012-849a-d0a997f572fe
te_unspecified_0048,2,"[""colloquial"",""emotive""]","[""General Telugu""]","[""Figuratively, to be overcome by extreme shock, fear, surprise, or intense emotion.""]",1,2025-11-15 05:25:13.254876,2025-11-15 05:25:13.363788,గుండె ఆగిపోవు,d4716cd3-fd88-47cc-aed1-1bce0f34be74
te_unspecified_0042,2,"[""colloquial"",""figurative""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: to rise sharply or to soar (commonly used for prices, rates, or other measures that increase steeply).""]",1,2025-11-15 05:25:13.254777,2025-11-15 05:25:13.363788,కొండెక్కు,d5b45a97-47ac-453d-9113-6a6550b62909
te_unspecified_0003,1,"[""neutral""]","[""Telugu-speaking regions""]","[""To peel a banana and put it into one's mouth, taken literally.""]",1,2025-11-15 05:25:13.253757,2025-11-15 05:25:13.363788,అరటిపండుఒల్చి నోట్లోపెట్టు,d763be90-c60a-41c1-876c-2a7782fac69a
te_unspecified_0074,1,"[""neutral""]","[""Andhra Pradesh"",""Telangana""]","[""A fox whose tail has been torn off; the literal image of a fox missing its tail.""]",1,2025-11-15 05:25:13.255298,2025-11-15 05:25:13.363788,తోకతెగిన నక్క,d7855c4b-92f3-44a7-804f-5eb193f604da
te_unspecified_0046,2,"[""literary"",""poetic""]","[""Telugu literature"",""Telugu-speaking regions""]","[""Figuratively, a person or thing of sublime beauty, purity, or rare excellence.""]",1,2025-11-15 05:25:13.254841,2025-11-15 05:25:13.363788,గగనకుసుమము,d884e180-3337-4505-a59b-c42ad87d4117
te_unspecified_0004,2,"[""literary"",""figurative""]","[""Telugu-speaking regions""]","[""A visionary or imaginative depiction; an idealized, often fanciful plan or panorama.""]",1,2025-11-15 05:25:13.253786,2025-11-15 05:25:13.363788,ఆకాశచిత్రము,d9595ee3-1800-4b77-9613-43d79d3745c0
te_unspecified_0017,3,"[""neutral"",""figurative""]","[""India (Telugu-speaking regions)""]","[""To face or confront a situation, challenge, or opponent directly.""]",1,2025-11-15 05:25:13.254064,2025-11-15 05:25:13.363788,ఎదురుచూచు,dac4d164-68db-4eb9-a0ad-315a18df2644
te_unspecified_0089,2,"[""informal"",""colloquial""]","[""Telugu (Andhra Pradesh, Telangana)""]","[""To be completely defeated, ruined, or brought low; to suffer total humiliation, loss, or failure.""]",1,2025-11-15 05:25:13.255561,2025-11-15 05:25:13.363788,మట్టి కొట్టుకుపోవు,dfa11b71-efd7-41e4-99da-2ca4dc84600f
te_unspecified_0011,1,"[""neutral""]","[""Andhra Pradesh"",""Telangana"",""India""]","[""Literal: a banana that is part of a game or play.""]",1,2025-11-15 05:25:13.253914,2025-11-15 05:25:13.363788,ఆటలో అరటిపండు,e09d5cf0-b1e3-4a57-9548-2f97e452a2fb
te_unspecified_0018,1,"[""neutral"",""literal""]","[""India (Telugu-speaking regions)""]","[""A hand without bones; literally a boneless hand.""]",1,2025-11-15 05:25:13.254073,2025-11-15 05:25:13.363788,ఎముకలేనిచెయ్యి,e20bd4ac-0c85-442a-8cfb-925de3da6bed
te_unspecified_0101,1,"[""neutral"",""colloquial""]","[""Telugu"",""India"",""Telugu diaspora""]","[""To raise up and show; to make visible by lifting or presenting.""]",1,2025-11-15 05:25:13.255736,2025-11-15 05:25:13.363788,వేలెత్తి చూపు,e34ec675-6b04-454b-9e74-7766b54f4b37
te_unspecified_0028,1,"[""neutral"",""literal""]","[""Andhra Pradesh"",""Telangana"",""India""]","[""To close one's eyes.""]",1,2025-11-15 05:25:13.254546,2025-11-15 05:25:13.363788,కనుమూయు,e397e679-6990-433c-956f-7e3c450286f7
te_unspecified_0075,3,"[""proverbial"",""figurative""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: An outcome or event formerly considered unlikely or distant has now arrived or come within reach.""]",1,2025-11-15 05:25:13.255329,2025-11-15 05:25:13.363788,దూరపు కొండలు నునుపు,e48ffba6-9916-4dfe-b644-9b0386540782
te_unspecified_0055,2,"[""neutral"",""informal""]","[""Telugu-speaking regions"",""Andhra Pradesh"",""Telangana""]","[""A trait, habit, interest, or tendency that originates in or has persisted since early life; youthful or childlike quality (e.g., innocence, curiosity, or naivety) attributable to one's early years.""]",1,2025-11-15 05:25:13.254973,2025-11-15 05:25:13.363788,చిన్నతనము,e732aed9-7eee-4c2b-91c5-b14d2fea64ef
te_unspecified_0095,2,"[""colloquial""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: To become motionless, silent, or paralyzed with fear, shock, or surprise; to freeze and take no action.""]",1,2025-11-15 05:25:13.255648,2025-11-15 05:25:13.363788,మొసలిపడిశము,e93beeff-8688-4d80-adf4-43af6041d007
te_unspecified_0057,2,"[""neutral"",""informal""]","[""Telugu-speaking regions"",""Andhra Pradesh"",""Telangana""]","[""Figuratively, to become attainable, affordable, or within reach; to be manageable or achievable.""]",1,2025-11-15 05:25:13.255025,2025-11-15 05:25:13.363788,చేతికివచ్చు,ea47babf-4d63-4c83-bdcb-927057f35f6e
te_unspecified_0033,1,"[""neutral""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Literal: to place or set fire in someone's eyes.""]",1,2025-11-15 05:25:13.254642,2025-11-15 05:25:13.363788,కన్నులలో నిప్పులు పోసికొను,ea9bf77c-f086-4476-a282-1a0cd06576ba
te_unspecified_0015,1,"[""neutral"",""literal""]","[""India (Telugu-speaking regions)""]","[""To eat salt; literally to consume salt as food.""]",1,2025-11-15 05:25:13.25401,2025-11-15 05:25:13.363788,ఉప్పుతిను,effdd9de-4c79-4946-b420-7af1fb9751cd
te_unspecified_0005,2,"[""poetic"",""figurative"",""literary""]","[""Telugu-speaking regions""]","[""Figurative: a star or heavenly body; metaphorically, something exceptionally beautiful, rare, or outstanding.""]",1,2025-11-15 05:25:13.253804,2025-11-15 05:25:13.363788,ఆకాశపుష్పము,f08a5812-cf4c-4330-ab74-ef7589b1fda9
te_unspecified_0094,2,"[""colloquial"",""pejorative""]","[""Telugu-speaking regions"",""Andhra Pradesh"",""Telangana"",""India""]","[""Figurative: a display of affected or feigned sorrow; hypocritical expressions of grief intended to deceive or gain sympathy.""]",1,2025-11-15 05:25:13.255633,2025-11-15 05:25:13.363788,మొసలికన్నీరు,f0ce5937-4a2f-4cc9-aab6-42ec292c07ac
te_unspecified_0000,2,"[""colloquial"",""idiomatic""]","[""Telugu-speaking regions""]","[""Extremely powerful, intense, or striking; used to describe something impressive or formidable.""]",1,2025-11-15 05:25:13.253705,2025-11-15 05:25:13.363788,అగ్గిపిడుగు,f1078984-4b9c-46e5-b133-bdb6353d0fe3
te_unspecified_0037,2,"[""figurative"",""legal"",""formal""]","[""Telugu-speaking regions""]","[""The condition of being time-barred or prescribed; the legal or practical extinguishing of claims, rights, or benefits because of the passage of time.""]",1,2025-11-15 05:25:13.254705,2025-11-15 05:25:13.363788,కాలదన్ను,f1464212-4d4e-4b53-82b7-52beb1bdfec1
te_unspecified_0076,2,"[""colloquial"",""pejorative"",""vulgar""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: Describing speech, behavior, or displays that are crude, shameless, or socially offensive.""]",1,2025-11-15 05:25:13.255345,2025-11-15 05:25:13.363788,నంగనాచి,f39682a5-dce5-4f0a-bd57-0b4316ff73e3
te_unspecified_0008,2,"[""idiomatic"",""literary"",""poetic""]","[""Telugu-speaking regions""]","[""Figurative: eternally; for as long as the sun, moon, and stars exist; everlasting.""]",1,2025-11-15 05:25:13.253859,2025-11-15 05:25:13.363788,ఆచంద్రతారార్కము,f4e2b96c-e6c4-4f1e-a064-1c1b567e74d4
te_unspecified_0036,2,"[""figurative"",""colloquial""]","[""Telugu-speaking regions""]","[""To delay, postpone, or stall; to put off taking action.""]",1,2025-11-15 05:25:13.254691,2025-11-15 05:25:13.363788,కాలంచేయు,f581f370-9a8a-425f-8ad1-d66a5732a956
te_unspecified_0100,2,"[""formal"",""literary"",""technical""]","[""Telugu"",""India"",""South Asia""]","[""A comprehensive overview or broad survey of a subject, situation, or landscape.""]",1,2025-11-15 05:25:13.255727,2025-11-15 05:25:13.363788,విహంగవీక్షణము,f8bba935-bf24-4587-b753-f3afcb0bdbca
te_unspecified_0073,1,"[""neutral""]","[""Andhra Pradesh"",""Telangana""]","[""To cut off or sever a tail; the literal act of removing an animal's tail.""]",1,2025-11-15 05:25:13.255284,2025-11-15 05:25:13.363788,తోకకోయు,f8d5bd00-d278-4f63-b0d6-f9eff402b647
te_unspecified_0099,2,"[""figurative"",""pejorative""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: A person who is incapacitated, powerless, defeated, or unable to act effectively; someone stripped of freedom or strength.""]",1,2025-11-15 05:25:13.255711,2025-11-15 05:25:13.363788,రెక్కలువిరిగిన పక్షి,f8ea8321-640c-4b9c-a8ae-b6b8862df0b3
te_unspecified_0063,1,"[""neutral"",""formal"",""literary""]","[""Telugu-speaking regions (Andhra Pradesh and Telangana)""]","[""Literally, to bow or lower the head.""]",1,2025-11-15 05:25:13.255118,2025-11-15 05:25:13.363788,తలదించుకొను,f94a4091-f743-448c-8516-675b3522602f
te_unspecified_0020,2,"[""informal"",""colloquial"",""idiomatic""]","[""Telugu (Andhra Pradesh, Telangana)"",""India""]","[""Figurative: to ignore, forget, or pay no attention to advice, information, or warnings after hearing them.""]",1,2025-11-15 05:25:13.254124,2025-11-15 05:25:13.363788,ఒక చెవితో విని మరో చెవితో వదిలెయ్యడం,faf04c3e-06f3-4807-8e24-f6a2127a7d28
te_unspecified_0096,2,"[""neutral"",""colloquial""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Figurative: To arrange or set up the conditions for an action or event; to prepare the situation for a planned outcome.""]",1,2025-11-15 05:25:13.255662,2025-11-15 05:25:13.363788,రంగం సిద్ధం చేయు,fb10919e-505d-4cc1-a418-69387f0f0118
te_unspecified_0086,1,"[""neutral""]","[""Telugu (Andhra Pradesh, Telangana)""]","[""To rub or smudge with soot, coal dust, or charcoal, leaving a black mark or stain.""]",1,2025-11-15 05:25:13.255498,2025-11-15 05:25:13.363788,బొగ్గుకరచు,fc9db780-724e-4755-8b94-1c4e1e161985
te_unspecified_0034,1,"[""neutral""]","[""Andhra Pradesh"",""Telangana"",""Telugu-speaking regions""]","[""Literal: to cause the eyes to shed tears; to make tears appear.""]",1,2025-11-15 05:25:13.254657,2025-11-15 05:25:13.363788,కన్నెఱ్ఱజేయు,fda68b02-adda-420b-8cc6-f55c961c8085
