idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
hi_unspecified_0177,2,"[""informal"",""emphatic""]","[""India"",""Hindi‑speaking regions""]","[""Figurative: absolutely true; completely accurate and beyond doubt.""]",1,2025-11-15 05:25:41.419472,2025-11-15 05:25:41.545391,सोलह आने सच,6c4837b7-bbae-4227-841a-be95e46de0de
hi_unspecified_0030,2,"[""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""A state of very deep or prolonged sleep, or a prolonged period of inactivity, unawareness, or neglect.""]",1,2025-11-15 05:25:41.416311,2025-11-15 05:25:41.545391,कुंभकर्ण की नींद,6cc3486e-9e1c-42b7-9a42-3ac3114589d3
hi_unspecified_0045,3,"[""informal"",""colloquial"",""political""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""To reconcile with or publicly show support for someone or a group, often despite controversy or past differences.""]",1,2025-11-15 05:25:41.416615,2025-11-15 05:25:41.545391,गले लगाना,6d72ff1d-2e76-4f60-82b3-e7b586f7492a
hi_unspecified_0155,2,"[""informal"",""colloquial""]","[""India"",""Nepal"",""Pakistan""]","[""Figurative: An informal interjection meaning 'I do not know', 'God knows', or 'who knows'; also used as a mild oath or to indicate uncertainty.""]",1,2025-11-15 05:25:41.418985,2025-11-15 05:25:41.545391,राम जाने,6de7b957-c3ca-4607-99c6-71a42ad5b5ff
hi_unspecified_0027,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: To cut, slice, or sever with an edge or blade; to divide something into parts by cutting.""]",1,2025-11-15 05:25:41.416137,2025-11-15 05:25:41.545391,काटना,6dfab579-1ffc-4338-81de-c0e42583a896
hi_unspecified_0138,2,"[""colloquial"",""informal""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to flatter, cajole, or ingratiate oneself with someone by offering excessive praise or compliments; to 'butter up' someone in order to gain favor.""]",1,2025-11-15 05:25:41.418553,2025-11-15 05:25:41.545391,मक्खन लगाना,6f3a12c2-313d-4911-ab19-f1136f6bbfe8
hi_unspecified_0161,1,"[""neutral"",""literal""]","[""India"",""Hindi-speaking regions""]","[""Literal: A strip or band of red cloth or ribbon used as a tie, marker, or decorative strip.""]",1,2025-11-15 05:25:41.419123,2025-11-15 05:25:41.545391,लालफ़ीता,6f566f34-04ce-4732-a3bb-357868f1f7a9
hi_unspecified_0066,2,"[""colloquial"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""To feel proud, confident, or self-assured; to swell with pride or boastfulness.""]",1,2025-11-15 05:25:41.41705,2025-11-15 05:25:41.545391,छाती चौड़ी होना,6f79bff8-5517-478f-a689-c031a48bfa80
hi_unspecified_0023,1,"[""poetic"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""For one another; intended for or in relation to each other.""]",1,2025-11-15 05:25:41.41588,2025-11-15 05:25:41.545391,एक दूजे के वास्ते,70001f02-f975-4b3e-90db-2a7c09541ed9
hi_unspecified_0135,2,"[""colloquial"",""derogatory""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to dress, adorn, or present an older person (typically a woman) in flashy or youthful styles in a manner considered inappropriate or incongruous; used to criticize vain or ill-suited attempts to make someone appear younger or more attractive.""]",1,2025-11-15 05:25:41.418479,2025-11-15 05:25:41.545391,बूढ़ी घोड़ी लाल लगाम,70d9af98-8add-4171-90a1-1d0f87d97d60
hi_unspecified_0133,1,"[""literal"",""rare""]","[""India"",""Hindi-speaking regions""]","[""To thread pearls onto a hair (literally describing an extremely delicate or precise physical action).""]",1,2025-11-15 05:25:41.418415,2025-11-15 05:25:41.545391,बाल-बाल मोती पिरोना,70eae2ab-5edc-4be7-a3a4-3245960a85be
hi_unspecified_0140,2,"[""proverbial"",""colloquial"",""pejorative"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""An insincere or hypocritical display of sorrow or sympathy; feigned grief intended to deceive.""]",1,2025-11-15 05:25:41.418591,2025-11-15 05:25:41.545391,मगरमच्छ के आँसू,71637667-acd2-44a5-88fe-be8d071e3c46
hi_unspecified_0097,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Someone who, after suffering a bad experience, becomes excessively cautious or fearful in similar situations.""]",1,2025-11-15 05:25:41.417637,2025-11-15 05:25:41.545391,दूध का जला छाछ भी फूँक फूँक कर पीता है,716f71de-331c-4697-b37a-1922dd1b15f7
hi_unspecified_0065,3,"[""colloquial"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""A person or thing that is strongly opposed to something; an unyielding or vehement adversary.""]",1,2025-11-15 05:25:41.417036,2025-11-15 05:25:41.545391,छत्तीस का आँकड़ा,718db278-46ee-4d87-afd5-b01f5f49c340
hi_unspecified_0154,1,"[""neutral"",""literary""]","[""India"",""Hindi-speaking regions""]","[""A narrative or story concerning Rama, the mythological figure from the Ramayana.""]",1,2025-11-15 05:25:41.418954,2025-11-15 05:25:41.545391,राम कहानी,718e1c79-1923-4af5-b8f0-243c47e6af6c
hi_unspecified_0072,2,"[""literal"",""neutral""]","[""India"",""South Asia"",""Hindi""]","[""Literally, if a desire or intent exists, a path or route will be present to reach the objective.""]",1,2025-11-15 05:25:41.417174,2025-11-15 05:25:41.545391,जहाँ चाह वहाँ राह,71b37eaf-d5e2-458b-9f97-6a382674a76c
hi_unspecified_0178,2,"[""informal"",""derogatory""]","[""India"",""South Asia""]","[""Figurative: to agree unquestioningly or sycophantically; to flatter or curry favor by echoing another's views.""]",1,2025-11-15 05:25:41.419488,2025-11-15 05:25:41.545391,हाँ में हाँ मिलाना,71d6b96e-98fa-49de-91a3-ee9f19beda83
hi_unspecified_0085,4,"[""colloquial"",""informal"",""verbal""]","[""India""]","[""To make a guess or take a shot in the dark (as an action).""]",1,2025-11-15 05:25:41.417419,2025-11-15 05:25:41.545391,तुक्का,71dc7d3d-0a9c-4c60-b8d4-c27e22ea69ac
hi_unspecified_0099,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Things that are distant or unfamiliar often seem better or more appealing than those that are close or familiar; similar to 'the grass is greener on the other side.'""]",1,2025-11-15 05:25:41.417669,2025-11-15 05:25:41.545391,दूर के ढोल सुहावने,71e600d4-2c08-42dd-a781-aba6d560d160
hi_unspecified_0167,2,"[""colloquial"",""informal""]","[""India"",""South Asia""]","[""Figurative: to indicate agreement, assent, or acquiescence by nodding; to signal consent or compliance nonverbally.""]",1,2025-11-15 05:25:41.419253,2025-11-15 05:25:41.545391,सर हिलाना,72fda2d0-fe18-42ba-bdb6-0136695e19af
hi_unspecified_0057,1,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literal: let the skin be lost but not the small coin; an expression that contrasts bodily loss with retaining money.""]",1,2025-11-15 05:25:41.416894,2025-11-15 05:25:41.545391,चमड़ी जाए पर दमड़ी न जाए,735e645e-f300-440e-a370-d3ab2ad97d2f
hi_unspecified_0032,1,"[""neutral"",""spatial""]","[""India"",""Hindi-speaking regions""]","[""Beside or next to; at the side of something or someone.""]",1,2025-11-15 05:25:41.41634,2025-11-15 05:25:41.545391,के बग़ल में,758e0169-48f0-44a2-898c-9502d221ffe4
hi_unspecified_0056,5,"[""formal"",""legal"",""historical""]","[""India"",""Hindi-speaking regions""]","[""To be put to death by hanging; to be executed by hanging.""]",1,2025-11-15 05:25:41.416854,2025-11-15 05:25:41.545391,चढ़ जाना,75d55665-25d4-46e5-a1ac-56d26683bf65
hi_unspecified_0122,2,"[""colloquial"",""pejorative""]","[""India"",""Hindi-speaking regions""]","[""Figurative: an informal epithet for an ostentatious or pretentious performer or a once-notable person now regarded as a has-been; used disparagingly to indicate affected showiness or faded talent.""]",1,2025-11-15 05:25:41.41824,2025-11-15 05:25:41.545391,फ़न्ने ख़ान,7622869a-7c76-47c3-943d-636a1825bca5
hi_unspecified_0056,7,"[""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""To intensify or rise sharply (of temperature, emotions such as anger, or a measured quantity).""]",1,2025-11-15 05:25:41.416868,2025-11-15 05:25:41.545391,चढ़ जाना,7656e252-1663-4a40-b2df-f4833ef62f1e
hi_unspecified_0082,2,"[""proverb"",""colloquial"",""figurative""]","[""India"",""South Asia""]","[""Figurative: People who make bold threats or boast loudly often fail to take effective action; loud talkers seldom deliver results.""]",1,2025-11-15 05:25:41.417342,2025-11-15 05:25:41.545391,जो गरजते हैं वो बरसते नहीं,76f4e631-1edc-40d7-9a5c-6cfd3014b94a
hi_unspecified_0021,1,"[""literal""]","[""India"",""Hindi-speaking regions""]","[""To make or create an owl; taken literally, to cause an owl to exist or appear.""]",1,2025-11-15 05:25:41.415828,2025-11-15 05:25:41.545391,उल्लू बनाना,7724ecd8-3aec-4f6b-943d-2fb5293e31d2
hi_unspecified_0001,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to receive an unexpected windfall, stroke of good luck, or a valuable thing by chance.""]",1,2025-11-15 05:25:41.415136,2025-11-15 05:25:41.545391,अंधे के हाथ बटेर लगना,7898aa6e-1cb3-44b8-8220-a2a230c1b846
hi_unspecified_0182,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: the elephant's teeth (tusks) serve different purposes for eating and for display.""]",1,2025-11-15 05:25:41.419569,2025-11-15 05:25:41.545391,हाथी के दांत खाने के और दिखाने के और,791843c9-088f-45be-944d-6b0fc4519156
hi_unspecified_0171,1,"[""neutral"",""colloquial""]","[""India"",""Hindi""]","[""Literal: to sing together with someone; to join another person or group in vocal performance.""]",1,2025-11-15 05:25:41.419342,2025-11-15 05:25:41.545391,साथ गाना,79cb81ac-8a25-4546-beb9-b93ee33b28ca
hi_unspecified_0161,2,"[""figurative"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: A visible token, emblem, or minor ornament that denotes affiliation, distinction, protection, or ceremonial status.""]",1,2025-11-15 05:25:41.419132,2025-11-15 05:25:41.545391,लालफ़ीता,79db449b-a4b0-4319-b33c-93087da23a77
hi_unspecified_0096,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Darkness beneath a lamp; the literal contrast of a light source failing to illuminate its immediate surroundings.""]",1,2025-11-15 05:25:41.417604,2025-11-15 05:25:41.545391,दीये तले अँधेरा,7a645448-8cd8-4b87-973e-3feb012f0b55
hi_unspecified_0062,1,"[""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Literally, to 'cut' or carve a 'चूतिया' (the offensive term for a fool); this literal sense is rare and mostly descriptive.""]",1,2025-11-15 05:25:41.416976,2025-11-15 05:25:41.545391,चूतिया काटना,7acba697-b74e-49bc-9cc7-d7db6e7d3170
hi_unspecified_0003,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: a proverb used to debate or mock whether intellect or brute strength/power prevails; often used to suggest that practical force, size, or wealth may outweigh intelligence.""]",1,2025-11-15 05:25:41.415178,2025-11-15 05:25:41.545391,अक्ल बड़ी या भैंस,7b4a1240-79ca-4df8-a061-2a30729dc032
hi_unspecified_0173,1,"[""neutral"",""literal""]","[""India"",""Hindi""]","[""Literal: a luminous celestial body visible in the night sky; a star in the astronomical sense.""]",1,2025-11-15 05:25:41.419375,2025-11-15 05:25:41.545391,सितारा,7b813e2f-416d-4085-8c8b-ed48d455f515
hi_unspecified_0086,1,"[""historical"",""literary""]","[""India"",""South Asia""]","[""A member of the Tughlaq dynasty or a reference to rulers of that medieval Delhi sultanate (proper noun).""]",1,2025-11-15 05:25:41.417426,2025-11-15 05:25:41.545391,तुग़लक़,7b9eb400-329b-4aa8-b690-9f2e71ea80d9
hi_unspecified_0180,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: to move one's hands and feet; to have the limbs functioning and able to move.""]",1,2025-11-15 05:25:41.419524,2025-11-15 05:25:41.545391,हाथ पाँव चलना,7c0a43b1-4206-4d40-89ab-b62e464d3e86
hi_unspecified_0012,1,"[""religious"",""formal""]","[""India"",""Hindi-speaking regions""]","[""Literal: to perform the ritual of aarti, involving the waving of a lamp or light before a deity while singing or reciting devotional verses.""]",1,2025-11-15 05:25:41.41541,2025-11-15 05:25:41.545391,आरती उतारना,7dcf0183-ddc6-4a8a-a18f-4d539a0d94ff
hi_unspecified_0094,2,"[""colloquial"",""informal""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to suspect that something is amiss; to believe that there is something dishonest, hidden, or suspicious in a situation.""]",1,2025-11-15 05:25:41.417582,2025-11-15 05:25:41.545391,दाल में कुछ काला होना,7fb166a3-54aa-495b-8c06-9237a281a4ee
hi_unspecified_0149,2,"[""colloquial"",""forceful""]","[""India"",""Hindi-speaking regions""]","[""Figurative: A strong, decisive, and crushing response or retaliation, verbal or otherwise, that leaves the opponent defeated or silenced.""]",1,2025-11-15 05:25:41.418869,2025-11-15 05:25:41.545391,मुँहतोड़ जवाब,80324d11-3cc0-49e6-9bf0-4681fc3fb4a5
hi_unspecified_0083,2,"[""colloquial"",""informal""]","[""India"",""South Asia""]","[""Figurative (euphemistic): To dispose of someone or something, often implying elimination or getting rid of (can be used to mean killing or permanently removing).""]",1,2025-11-15 05:25:41.417356,2025-11-15 05:25:41.545391,ठिकाने लगाना,82308e79-361b-4f81-b1a0-6e5c340a0260
hi_unspecified_0048,2,"[""neutral"",""figurative"",""proverbial""]","[""India"",""Hindi-speaking regions"",""South Asia""]","[""When dealing with a problem or punishing wrongdoing, innocents or minor elements may suffer alongside the guilty; collateral damage or undesired consequences that affect the good with the bad.""]",1,2025-11-15 05:25:41.416662,2025-11-15 05:25:41.545391,गेहूँ के साथ घुन भी पिसता है,82514f94-a9b9-4aef-959e-df80bd185de4
hi_unspecified_0022,2,"[""proverbial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""A very small or inadequate amount relative to a great need; a token or insufficient contribution.""]",1,2025-11-15 05:25:41.41587,2025-11-15 05:25:41.545391,ऊँट के मुँह में जीरा,82abc4e4-b9d2-4f2f-901a-edba088dfc31
hi_unspecified_0163,2,"[""formal"",""lexicographical""]","[""India"",""Hindi-speaking regions""]","[""Figurative: A comprehensive dictionary, thesaurus, or treasury of vocabulary; by extension, a work or person possessing an exceptionally large lexicon.""]",1,2025-11-15 05:25:41.419165,2025-11-15 05:25:41.545391,शब्दसागर,8459736f-9e9d-41f0-847c-39e7f09ac3b2
hi_unspecified_0169,1,"[""proverbial"",""traditional""]","[""Pan-Indian""]","[""Literal: truth does not burn in fire.""]",1,2025-11-15 05:25:41.419286,2025-11-15 05:25:41.545391,साँच को आँच नहीं,84cbcd5d-d3a6-4e59-a40d-d19d70c5775d
hi_unspecified_0064,2,"[""colloquial"",""idiomatic""]","[""India"",""Hindi-speaking regions""]","[""Figuratively, to show disappointment, dejection, or loss of enthusiasm; for one's expression to fall.""]",1,2025-11-15 05:25:41.417015,2025-11-15 05:25:41.545391,चेहरा उतरना,8506f7db-a81e-43b8-a16c-20e2021ced54
hi_unspecified_0170,2,"[""colloquial"",""idiomatic""]","[""North India"",""Haryanvi""]","[""Figurative: to be severely rebuked, humiliated, or decisively defeated in a confrontation or dispute.""]",1,2025-11-15 05:25:41.419334,2025-11-15 05:25:41.545391,साठे पर पाठा,86cdd5f0-c24d-4c58-9e8c-426f6add23f5
hi_unspecified_0094,1,"[""colloquial"",""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: for there to be something black in the lentils; for the food to contain an unexpected dark spot or impurity.""]",1,2025-11-15 05:25:41.417575,2025-11-15 05:25:41.545391,दाल में कुछ काला होना,890a044b-c9af-4865-81ef-82c4d19a2bf3
hi_unspecified_0119,1,"[""colloquial"",""informal""]","[""India (Hindi-speaking regions)""]","[""Figurative: worth the money; providing good value for the amount spent (often used to praise entertainment, purchases, or services).""]",1,2025-11-15 05:25:41.418154,2025-11-15 05:25:41.545391,पैसा वसूल,89d660de-38a7-466f-8055-264d291753ed
hi_unspecified_0165,1,"[""colloquial"",""regional""]","[""North India"",""Central India"",""rural usage""]","[""Literal: to eat (food); to take a meal.""]",1,2025-11-15 05:25:41.419189,2025-11-15 05:25:41.545391,सर खाना,8a1314f6-0d6e-4326-8c62-65bca231de1a
hi_unspecified_0084,2,"[""proverb"",""colloquial"",""figurative""]","[""India"",""South Asia""]","[""Figurative: In desperate situations, even a small, inadequate aid or a last-ditch effort is seized upon; a slight or minimal help may be valuable to someone in extreme need (equivalent to 'the last straw' or 'a drowning man will clutch at a straw').""]",1,2025-11-15 05:25:41.417392,2025-11-15 05:25:41.545391,डूबते को तिनके का सहारा,8d46e4dc-3327-4201-ab79-eff6f12dc725
hi_unspecified_0114,2,"[""colloquial"",""informal""]","[""India"",""Hindi""]","[""To flee, abscond, disappear, or leave suddenly and quietly; to make a swift getaway.""]",1,2025-11-15 05:25:41.418032,2025-11-15 05:25:41.545391,नौ दो ग्यारह होना,8da6990b-d213-41d0-b659-37e2a3487819
hi_unspecified_0060,1,"[""colloquial"",""vulgar""]","[""India"",""Hindi-speaking regions""]","[""Literally, to drown in a handful of water; to die by drowning in a very small quantity of water.""]",1,2025-11-15 05:25:41.416947,2025-11-15 05:25:41.545391,चुल्लू भर पानी में डूब मरना,8da70292-a5cb-42fb-94d4-a3af1b4dd841
hi_unspecified_0151,1,"[""neutral"",""literal""]","[""India"",""Pakistan"",""Hindi/Urdu-speaking regions""]","[""A literal description of a mulla's run terminating at the mosque.""]",1,2025-11-15 05:25:41.418898,2025-11-15 05:25:41.545391,मुल्ला की दौड़ मस्जिद तक,8eab5f4a-86d5-4bc0-93f9-7b6508553c88
hi_unspecified_0092,2,"[""colloquial"",""emphatic""]","[""India"",""Hindi-speaking regions""]","[""Figurative: to support or remain with someone continuously; to be present for someone at every moment.""]",1,2025-11-15 05:25:41.417539,2025-11-15 05:25:41.545391,दम देना,8ed762fe-0d7d-41d4-8e20-2199ffcdd121
hi_unspecified_0056,8,"[""neutral"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""To overlap or lie on top of something else; to be placed one upon another.""]",1,2025-11-15 05:25:41.416875,2025-11-15 05:25:41.545391,चढ़ जाना,8f2f184c-8652-452d-aa43-b36d2d023651
hi_unspecified_0112,2,"[""informal"",""colloquial""]","[""India"",""Hindi""]","[""To leave suddenly, escape, or abscond; to get away quickly.""]",1,2025-11-15 05:25:41.417987,2025-11-15 05:25:41.545391,निकल जाना,8f4aad52-9bca-4a1e-a2ef-70cbb5a8ba1a
hi_unspecified_0022,1,"[""literal""]","[""India"",""Hindi-speaking regions""]","[""A cumin seed in a camel's mouth; literally, the image of a tiny object inside a large mouth.""]",1,2025-11-15 05:25:41.415859,2025-11-15 05:25:41.545391,ऊँट के मुँह में जीरा,913bb2b0-2fab-42e2-b7c0-692e15894c1e
hi_unspecified_0147,2,"[""colloquial"",""positive""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To offer sweets, refreshments, or treats to celebrate an occasion or to please someone.""]",1,2025-11-15 05:25:41.418704,2025-11-15 05:25:41.545391,मुँह मीठा करना,91a9d278-2e31-4a67-9457-17cccefad221
hi_unspecified_0116,3,"[""literal"",""colloquial""]","[""India (Hindi-speaking regions)""]","[""Literal: not to be touched, affected, or even to receive the fringe/edge (used less commonly in literal physical contexts).""]",1,2025-11-15 05:25:41.418094,2025-11-15 05:25:41.545391,पल्ले नहीं पड़ना,91f93c46-c391-446f-a314-a3ffcfa4a3a7
hi_unspecified_0143,1,"[""proverbial"",""literal""]","[""India"",""Hindi-speaking regions""]","[""A literal assertion that heaven (or paradise) is attainable only after death.""]",1,2025-11-15 05:25:41.418629,2025-11-15 05:25:41.545391,मरे बिना स्वर्ग नहीं मिलता,922c68fa-b076-41bd-a16e-0418f0744526
hi_unspecified_0168,2,"[""colloquial"",""pejorative""]","[""India"",""Pan-Indian""]","[""Figurative: a person who benefits from political favoritism or nepotism; someone who receives undue advantages, protection, or privileges because of close ties to those in power.""]",1,2025-11-15 05:25:41.419278,2025-11-15 05:25:41.545391,सरकार का दामाद,924eecbb-3f8b-4eb2-b4e9-76910de8ada1
hi_unspecified_0030,1,"[""literary"",""mythological""]","[""India"",""Hindi-speaking regions""]","[""The literal deep sleep attributed to Kumbhakarna, a mythological giant from the Ramayana who slept for long periods.""]",1,2025-11-15 05:25:41.4163,2025-11-15 05:25:41.545391,कुंभकर्ण की नींद,9293e8b5-94a0-46d7-8151-f7356cfa6c81
hi_unspecified_0142,2,"[""colloquial"",""proverbial"",""informal""]","[""India"",""Hindi-speaking regions""]","[""To do anything one can, including actions one would normally avoid, out of desperation, necessity, or lack of alternatives.""]",1,2025-11-15 05:25:41.418621,2025-11-15 05:25:41.545391,मरता क्या न करता,929c7ee6-5f26-4295-ab76-5adefcc87f0c
hi_unspecified_0008,2,"[""informal"",""colloquial""]","[""India"",""South Asia""]","[""Figurative (flirtatious): to make a playful or suggestive signal with the eye to show attraction or flirtation.""]",1,2025-11-15 05:25:41.41528,2025-11-15 05:25:41.545391,आँख मारना,93114957-94be-461d-a9ea-96c39ef15b2e
hi_unspecified_0009,2,"[""poetic"",""colloquial""]","[""India"",""South Asia""]","[""Figurative: at all hours; continually; throughout the day and night.""]",1,2025-11-15 05:25:41.415311,2025-11-15 05:25:41.545391,आठों पहर,931acf70-2ead-4d33-8a25-8e61f5ca3028
hi_unspecified_0115,3,"[""neutral""]","[""India (Hindi-speaking regions)""]","[""To know a specific detail such as time, place, or procedure (to have knowledge of when or how something should occur).""]",1,2025-11-15 05:25:41.418064,2025-11-15 05:25:41.545391,पता चलना,933fb963-4d24-4edd-8af9-f78178d0363e
hi_unspecified_0132,2,"[""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""To help someone narrowly avoid disaster or serious trouble.""]",1,2025-11-15 05:25:41.418405,2025-11-15 05:25:41.545391,बाल-बाल बचाना,93efd389-171b-42ac-8a02-6b66b364ed3b
hi_unspecified_0082,1,"[""proverb"",""colloquial""]","[""India"",""South Asia""]","[""Literal: Those who make loud thunder-like noises do not produce rain.""]",1,2025-11-15 05:25:41.417334,2025-11-15 05:25:41.545391,जो गरजते हैं वो बरसते नहीं,941cb911-5e57-44df-8be7-0d2f08291a76
hi_unspecified_0098,2,"[""proverbial"",""colloquial"",""formal""]","[""India"",""Hindi-speaking regions""]","[""To identify and make clear what is true and what is false, or to render a decisive, just resolution that separates right from wrong.""]",1,2025-11-15 05:25:41.417651,2025-11-15 05:25:41.545391,दूध का दूध और पानी का पानी,946b1f70-a5d2-4834-a48d-f9810fe4d7f4
hi_unspecified_0146,2,"[""colloquial"",""derogatory""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To nitpick or find fault repeatedly and unnecessarily.""]",1,2025-11-15 05:25:41.418689,2025-11-15 05:25:41.545391,मीन-मेख निकालना,948dcc35-42f3-4f74-8dd9-e8a464021b97
hi_unspecified_0111,1,"[""neutral""]","[""India"",""Hindi""]","[""Literally, the name is large and the appearance is small; a literal juxtaposition of 'big name' and 'small sight'.""]",1,2025-11-15 05:25:41.41796,2025-11-15 05:25:41.545391,नाम बड़े और दर्शन छोटे,94c959c5-5c80-47f2-8c36-487bb101e5de
hi_unspecified_0129,2,"[""idiomatic"",""colloquial"",""figurative""]","[""India"",""Hindi-speaking regions""]","[""Figurative: For nothing to go wrong; to remain unhurt or unaffected; to experience no loss or trouble.""]",1,2025-11-15 05:25:41.418356,2025-11-15 05:25:41.545391,बाल बाँका न होना,967a7aa6-b441-488a-b796-4a107c0b68f5
hi_unspecified_0136,2,"[""proverbial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: one cannot expect good or desirable results from unsuitable origins or causes; outcomes correspond to what is sown or the nature of their source (equivalent to 'you reap what you sow').""]",1,2025-11-15 05:25:41.418497,2025-11-15 05:25:41.545391,बोया पेड़ बबूल का तो आम कहाँ से होए,96c8db7c-ee48-4733-b4ea-4c2288ce8459
hi_unspecified_0086,2,"[""colloquial"",""pejorative""]","[""India""]","[""A person or ruler who acts with capricious, eccentric, or disastrously inconsistent policies; someone whose decisions produce chaotic or harmful consequences.""]",1,2025-11-15 05:25:41.417433,2025-11-15 05:25:41.545391,तुग़लक़,975ded88-e648-4c16-a2db-088c7baa3b23
hi_unspecified_0172,1,"[""colloquial"",""regional""]","[""North India"",""Hindi""]","[""Literal: for small objects or trinkets (literally 'whistles and small things') to become lost or go missing.""]",1,2025-11-15 05:25:41.419359,2025-11-15 05:25:41.545391,सिट्टीपिट्टी गुम होना,97ab99a5-7eb7-49bf-95a0-f6b0f054f1e0
hi_unspecified_0112,3,"[""neutral"",""informal""]","[""India"",""Hindi""]","[""To move ahead of or surpass someone or something (as in overtaking or progressing beyond).""]",1,2025-11-15 05:25:41.417996,2025-11-15 05:25:41.545391,निकल जाना,97bc77df-e0e5-428e-a265-17609cc2d771
hi_unspecified_0135,1,"[""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: an old mare fitted with a bright red bridle; a descriptive image of an elderly horse wearing conspicuous ornamentation.""]",1,2025-11-15 05:25:41.418471,2025-11-15 05:25:41.545391,बूढ़ी घोड़ी लाल लगाम,9833309e-4550-4b6d-a1b5-e21142d12e3b
hi_unspecified_0103,1,"[""Literary"",""Archaic"",""Literal""]","[""India"",""Sanskrit-influenced Hindi usage""]","[""Without tears; tearless.""]",1,2025-11-15 05:25:41.41772,2025-11-15 05:25:41.545391,नक्राश्रु,9928350a-ceb5-4cc6-97f7-22c8b6de1ce5
hi_unspecified_0015,2,"[""colloquial"",""poetic""]","[""India"",""Pakistan"",""Bangladesh"",""South Asia""]","[""A person or thing of extraordinary beauty, radiance, or charm, likened to the sight of the Eid moon.""]",1,2025-11-15 05:25:41.415483,2025-11-15 05:25:41.545391,ईद का चाँद,9995cb9f-a489-4963-9cfd-b3aa7dc6c946
hi_unspecified_0034,3,"[""colloquial"",""rhetorical""]","[""India"",""Hindi-speaking regions""]","[""A rhetorical question used to express surprise, concern, confusion, or disbelief about a situation.""]",1,2025-11-15 05:25:41.416397,2025-11-15 05:25:41.545391,क्या चल रहा है,9a7a7d38-fc78-4bf7-9dad-5314cbb50962
hi_unspecified_0079,1,"[""neutral"",""conversational"",""literal""]","[""India"",""Hindi-speaking regions""]","[""As I was saying; used to introduce or repeat a previously stated idea.""]",1,2025-11-15 05:25:41.417291,2025-11-15 05:25:41.545391,जैसा कि मैं कह रहा था,9ad40660-d382-452d-bf2e-946d57f62d7b
hi_unspecified_0089,2,"[""colloquial"",""figurative""]","[""India""]","[""To become demoralized or disheartened and cease making further effort; to give up due to fatigue or discouragement.""]",1,2025-11-15 05:25:41.417488,2025-11-15 05:25:41.545391,थककर बैठ जाना,9b497f57-9264-4a52-b5f0-79c06f86534a
hi_unspecified_0027,3,"[""neutral"",""editorial"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""Figurative: To remove or omit a part from a text, image, recording, or other work; to edit out.""]",1,2025-11-15 05:25:41.416156,2025-11-15 05:25:41.545391,काटना,9b68052b-08d8-41a8-aec8-984430d7969e
hi_unspecified_0056,6,"[""medical"",""colloquial""]","[""India"",""Hindi-speaking regions""]","[""To swell or become congested (of a vein, organ, or body part); to bulge or become raised.""]",1,2025-11-15 05:25:41.416861,2025-11-15 05:25:41.545391,चढ़ जाना,9baa6893-a43d-4813-9559-73388cc7036f
hi_unspecified_0120,1,"[""colloquial"",""neutral""]","[""India"",""Hindi-speaking regions""]","[""Literal: to be seized or grabbed suddenly; to come into someone's hand with a quick, abrupt motion.""]",1,2025-11-15 05:25:41.418169,2025-11-15 05:25:41.545391,फट के हाथ में आना,9be8bf40-2013-44b9-a2c7-41e5e5d5137d
