idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_1950,2,"[""neutral"",""literal""]","[""Pan-Hispanic""]","[""In card games, to play the last card in one's hand.""]",1,2025-11-15 05:22:44.446241,2025-11-15 05:22:44.583114,jugar la última carta,8f4d3993-df05-4d12-b8cc-9a82141ccab3
es_unspecified_1723,1,"[""informal""]","[""Central America"",""Mexico""]","[""To cause a collision or bump into someone or something (colloquial usage derived from 'chocar').""]",1,2025-11-15 05:22:44.442019,2025-11-15 05:22:44.583114,hacer la choca,8f671858-54c7-4b33-9b65-fbf0a6fe9350
es_unspecified_1472,1,"[""informal""]","[""Spain"",""Latin America""]","[""To experience a fortunate turn of events; to have good luck or an unexpected success.""]",1,2025-11-15 05:22:44.165388,2025-11-15 05:22:44.303969,entrar en suerte,8f72ac4b-aa85-47be-b123-0acdb3686a5b
es_unspecified_3053,1,"[""informal""]","[""Spain""]","[""To touch someone’s testicles physically.""]",1,2025-11-15 05:22:45.66117,2025-11-15 05:22:45.784869,tocar los cojones a alguien,8f797c57-70cc-4b2d-bd02-fa6051a78fe9
es_unspecified_1172,2,"[""vulgar"",""pejorative""]","[""Spain"",""Latin America""]","[""Used as an insulting tag after a noun to denote contempt or strong disapproval (e.g., 'X del carajo' = a damned/absurd X; a complete jerk or worthless thing).""]",1,2025-11-15 05:22:43.868103,2025-11-15 05:22:44.031553,del carajo,8f83d2ee-472f-4854-a43e-b00a99b205ec
es_unspecified_1058,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Very infrequently; only on rare occasions; from time to time (literally 'from Easter to Palm Sunday', used to indicate long intervals between occurrences).""]",1,2025-11-15 05:22:43.587525,2025-11-15 05:22:43.752245,de Pascuas a Ramos,8f92d970-2414-4e01-849d-d83ffaf1d432
es_unspecified_1182,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""In a hurry; done hastily and without sufficient care or thoroughness."",""Performed quickly and under time pressure, often implying a lack of preparation or attention to detail.""]",1,2025-11-15 05:22:43.868309,2025-11-15 05:22:44.031553,deprisa y corriendo,8f9d6bc9-4b4a-4c2a-83e6-e57b7375fb57
es_unspecified_2443,2,"[""colloquial"",""informal""]","[""Spain""]","[""Figurative: to go too far; to cross the line; to act excessively or unacceptably.""]",1,2025-11-15 05:22:44.9309,2025-11-15 05:22:45.052926,pasarse tres pueblos,8fa8d6ca-c9e8-497d-abcb-ae59d75ad1f3
es_unspecified_2410,2,"[""neutral""]","[""Spain"",""Latin America""]","[""Lit.: to move to a secondary physical plane or level, as in spatial or visual arrangements.""]",1,2025-11-15 05:22:44.930198,2025-11-15 05:22:45.052926,pasar a un segundo plano,8fb2c67f-c75c-4008-a1f5-fd9dedbe48c8
es_unspecified_2001,1,"[""informal"",""colloquial""]","[""Spain""]","[""To cause trouble or instigate disorder; to provoke chaotic or disruptive situations.""]",1,2025-11-15 05:22:44.691339,2025-11-15 05:22:44.824217,liarlas,8ff21f7e-5f2c-4872-ab61-51f06425aeac
es_unspecified_1031,2,"[""colloquial"",""pejorative""]","[""Spain"",""Latin America"",""General Spanish""]","[""Describing a person who leads a dissolute, vice-ridden, or criminal life; morally corrupt or depraved.""]",1,2025-11-15 05:22:43.587044,2025-11-15 05:22:43.752245,de mala vida,8ffce832-c446-480a-ac10-610e833e15a1
es_unspecified_1434,1,"[""formal"",""neutral""]","[""Spain"",""Latin America"",""General Spanish""]","[""Ultimately; in the final analysis or at the end of the matter, indicating the final or decisive point."",""As the person or factor that bears ultimate responsibility or makes the final decision.""]",1,2025-11-15 05:22:44.164959,2025-11-15 05:22:44.303969,en última instancia,900c0c25-51c8-4b30-b8e3-c95ba1fc3a97
es_unspecified_3151,2,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""Literally, 'go with the music to another place,' used when referring to physically moving a musical performance or accompaniment to a different location.""]",1,2025-11-15 05:22:45.663429,2025-11-15 05:22:45.784869,vete con la música a otra parte,90137eca-9845-404c-8cbe-feb3c58e7c2c
es_unspecified_1635,1,"[""neutral""]","[""Spain"",""Latin America""]","[""A single small particle of sand; a tiny granular fragment.""]",1,2025-11-15 05:22:44.168024,2025-11-15 05:22:44.303969,grano de arena,902aa2a7-b670-4c63-870d-1070158e6101
es_unspecified_2983,1,"[""neutral""]","[""General Spanish""]","[""Literal: To have one's head in its proper place.""]",1,2025-11-15 05:22:45.659671,2025-11-15 05:22:45.784869,tener la cabeza en su sitio,902c9659-1e30-4af5-87db-4b83cf17a06e
es_unspecified_0500,2,"[""neutral"",""literary""]","[""Spain"",""Latin America""]","[""To be publicly disgraced or shamed, often as the result of a scandal or perceived failing."",""To enter a state of misfortune or adverse circumstance as a consequence of losing social or institutional support.""]",1,2025-11-15 05:22:42.961143,2025-11-15 05:22:43.145595,caer en desgracia,90341943-d0cf-4d61-884d-1817c042e38a
es_unspecified_0743,1,"[""informal"",""colloquial"",""violent""]","[""Spain"",""Latin America""]","[""To shoot repeatedly at someone or something; to riddled with bullets."",""To fire many bullets in rapid succession with the intent to wound or kill.""]",1,2025-11-15 05:22:43.269503,2025-11-15 05:22:43.458803,coser a balazos,903a82e1-f00f-4aa5-bd07-b01c320ec20e
es_unspecified_2491,2,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""a person with long experience and practical shrewdness in a given field; a seasoned veteran.""]",1,2025-11-15 05:22:45.155133,2025-11-15 05:22:45.315923,perro viejo,903bd27d-9f39-4bba-aeb0-04c63fcaa9bb
es_unspecified_0205,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""At point-blank range; delivered from very close distance (especially of a shot).""]",1,2025-11-15 05:22:42.475565,2025-11-15 05:22:42.802978,a tiro hecho,903d1027-be6b-43b0-bbd4-f18d9474873d
es_unspecified_2900,3,"[""colloquial""]","[""General Spanish""]","[""simply or abruptly, with no explanation, discussion, or justification.""]",1,2025-11-15 05:22:45.432294,2025-11-15 05:22:45.560645,sin más,905eac26-64a0-41bd-bf81-4673453d65f7
es_unspecified_0894,2,"[""neutral"",""figurative""]","[""All Spanish-speaking regions""]","[""To retreat from a position, decision, or action; to withdraw support or to reverse a previous commitment."",""To pause, reconsider, or adopt a less aggressive stance in a plan or debate.""]",1,2025-11-15 05:22:43.584381,2025-11-15 05:22:43.752245,dar un paso atrás,905f12f6-bb10-40d2-801d-41e2a3c804ca
es_unspecified_1827,1,"[""Colloquial"",""Informal""]","[""Spain"",""Latin America""]","[""Filled to capacity; packed full (of people, objects, or content)."",""To the maximum extent; completely.""]",1,2025-11-15 05:22:44.443958,2025-11-15 05:22:44.583114,hasta la bandera,906cfd21-0f5a-44df-a165-c295bd299ab8
es_unspecified_1964,1,"[""neutral"",""idiomatic""]","[""Spain"",""Latin America"",""General Spanish""]","[""The final incident or small additional burden that causes a person, group, or system to reach a breaking point; the last straw."",""An event or action that, added to a series of problems or annoyances, produces an irreversible reaction or decision.""]",1,2025-11-15 05:22:44.690481,2025-11-15 05:22:44.824217,la gota que colmó el vaso,908dbb68-4c50-4b64-be84-b29d1c19f0fc
es_unspecified_2492,1,"[""neutral""]","[""Spain"",""Latin America""]","[""literally, a small fish that bites its own tail.""]",1,2025-11-15 05:22:45.155153,2025-11-15 05:22:45.315923,pescadilla que se muerde la cola,90a8f01b-7dc4-4cde-b7d9-bf4abd6ad255
es_unspecified_2225,1,"[""neutral"",""formal""]","[""All Spanish-speaking regions""]","[""Literally: dead from lack of food; starved to death.""]",1,2025-11-15 05:22:44.695596,2025-11-15 05:22:44.824217,muerto de hambre,90a913ad-e158-4df6-b26f-36362a6a484b
es_unspecified_1291,1,"[""childish"",""informal"",""regional""]","[""Spain"",""Latin America""]","[""To urinate; a childish or playful expression used when speaking with or about young children.""]",1,2025-11-15 05:22:43.870387,2025-11-15 05:22:44.031553,echar un quiqui,90abfbab-bdcf-4086-a153-5a74833a29eb
es_unspecified_0943,1,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""Remarkable or outstanding; worthy of being preserved as a classic."",""Applied to performances, works, actions, or traits that are exceptionally memorable for their quality or impact.""]",1,2025-11-15 05:22:43.585224,2025-11-15 05:22:43.752245,de antología,90afdd55-c80b-46c7-a43d-068878abf380
es_unspecified_0848,2,"[""informal""]","[""Spain"",""Latin America""]","[""To cause trouble or recurrent inconvenience, as with a persistent problem, ailment, or obstacle.""]",1,2025-11-15 05:22:43.27136,2025-11-15 05:22:43.458803,dar la lata,90b0f573-f2c3-4f0f-84f3-86728359c48d
es_unspecified_0719,1,"[""informal"",""journalistic""]","[""Latin America"",""General""]","[""The practice of smuggling small quantities of goods repeatedly in order to evade detection, customs duties, or legal controls; incremental or petty smuggling."",""A method of illicit transport characterized by many minor shipments rather than large consignments.""]",1,2025-11-15 05:22:43.268991,2025-11-15 05:22:43.458803,contrabando hormiga,90b2e30d-0369-4cff-a61b-336b033a055b
es_unspecified_2091,1,"[""informal"",""colloquial"",""pejorative""]","[""Spain"",""Latin America"",""General (Spanish-speaking world)""]","[""Describes a person who is physically clumsy with their hands and prone to dropping or breaking objects."",""Describes someone who is inept or careless when handling tasks that require manual dexterity.""]",1,2025-11-15 05:22:44.693194,2025-11-15 05:22:44.824217,manos de mantequilla,90de335d-6b80-4385-b7ed-e2769ee1aa85
es_unspecified_2169,2,"[""informal"",""colloquial""]","[""Argentina"",""Chile"",""Latin America"",""Spain""]","[""Figurative: to make repeated romantic or flirtatious advances; to persistently try to win someone’s favor.""]",1,2025-11-15 05:22:44.694376,2025-11-15 05:22:44.824217,meter fichas,90e5a63a-1519-4cbb-9099-398cbc1ca8a7
es_unspecified_2854,2,"[""neutral""]","[""General Spanish""]","[""A position of lesser importance or prominence; a secondary or marginal role relative to a primary focus.""]",1,2025-11-15 05:22:45.431452,2025-11-15 05:22:45.560645,segundo plano,90eb821b-6204-4b9b-b2f0-170974703ece
es_unspecified_0604,1,"[""colloquial"",""informal""]","[""Pan-Hispanic""]","[""To achieve complete success or to do something exactly right; equivalent to 'to nail it' or 'to hit the mark.'""]",1,2025-11-15 05:22:43.266937,2025-11-15 05:22:43.458803,clavarla,910099be-1fe9-424a-bc2a-212c5ca8d4fc
es_unspecified_2252,2,"[""neutral""]","[""All Spanish-speaking regions""]","[""Not even close in physical distance; far away (literal sense).""]",1,2025-11-15 05:22:44.926819,2025-11-15 05:22:45.052926,ni de lejos,91035913-ad23-4258-96ab-aadaaf6e3789
es_unspecified_0060,1,"[""informal"",""colloquial""]","[""Latin America"",""Spain"",""Spanglish/English-influenced varieties""]","[""At maximum capacity; completely full or packed."",""Busy or operating at full occupancy.""]",1,2025-11-15 05:22:42.473134,2025-11-15 05:22:42.802978,a full,91135dee-2455-461c-96d9-fd3246458b6f
es_unspecified_0974,2,"[""neutral""]","[""Spain"",""Latin America""]","[""Human and fallible; emphasizing human vulnerability, emotions, or bodily needs.""]",1,2025-11-15 05:22:43.585952,2025-11-15 05:22:43.752245,de carne y hueso,9116a7a0-819b-4cc9-b516-3e13d72919b8
es_unspecified_2433,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively, to have an excellent time; to have a blast.""]",1,2025-11-15 05:22:44.930704,2025-11-15 05:22:45.052926,pasarlo bomba,911b42e7-988f-40c3-9b93-3daae2aae298
es_unspecified_0523,1,"[""informal"",""vulgar"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""To make a serious mistake; to mess something up.""]",1,2025-11-15 05:22:42.961567,2025-11-15 05:22:43.145595,cagarla,912a482d-ae16-4cd2-966c-b18bdb2565c2
es_unspecified_2733,1,"[""neutral""]","[""Spain"",""Latin America""]","[""The tail of a lizard; a literal anatomical description.""]",1,2025-11-15 05:22:45.428573,2025-11-15 05:22:45.560645,rabo de lagartija,91347f9b-9939-4190-a19c-8e1185657c54
es_unspecified_2392,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally: in order to vary or change.""]",1,2025-11-15 05:22:44.929849,2025-11-15 05:22:45.052926,para variar,91419db1-9ae3-4c33-8ca8-bfabe06eb045
es_unspecified_2318,1,"[""neutral"",""clinical""]","[""Spain"",""Latin America""]","[""Literal: not to have testicles.""]",1,2025-11-15 05:22:44.928221,2025-11-15 05:22:45.052926,no tener huevos,9152efc5-0854-4f79-a0e7-74ddac530052
es_unspecified_2059,1,"[""neutral"",""figurative""]","[""All Spanish-speaking regions""]","[""A sign of hope or the prospect of relief after a prolonged period of difficulty; an indication that a troubling situation is nearing resolution."",""Used to describe a perceived but sometimes distant improvement or end to hardship.""]",1,2025-11-15 05:22:44.692382,2025-11-15 05:22:44.824217,luz al final del túnel,91578fc6-e9c6-4e81-a497-d0071b3a1ca4
es_unspecified_3073,1,"[""neutral"",""dated""]","[""Spain"",""Latin America"",""general""]","[""To bathe in or drink mineral or thermal waters for health reasons; to undertake a medicinal or curative spa treatment.""]",1,2025-11-15 05:22:45.661942,2025-11-15 05:22:45.784869,tomar las aguas,9170623d-c714-4178-94b7-7c642068234e
es_unspecified_2953,1,"[""neutral""]","[""All Spanish-speaking regions""]","[""Literally, to cover one's ears with the hands or with something else.""]",1,2025-11-15 05:22:45.658921,2025-11-15 05:22:45.784869,taparse las orejas,918270c2-de45-4602-b0f9-936eefe3120e
es_unspecified_2468,2,"[""humorous"",""colloquial"",""figurative""]","[""Spain"",""Latin America""]","[""To be absorbed in idle, fanciful, or pointless speculation; to be lost in thought or daydreaming about trivial or abstract matters.""]",1,2025-11-15 05:22:44.931414,2025-11-15 05:22:45.052926,pensar en la inmortalidad del cangrejo,91a2052b-d0bc-470d-93c9-b8d002f4dddc
es_unspecified_2961,2,"[""informal"",""neutral""]","[""Spain"",""Latin America""]","[""Figurative: to make a strong or effective opening move; to begin an action decisively or advantageously.""]",1,2025-11-15 05:22:45.659161,2025-11-15 05:22:45.784869,tener buen saque,91af7428-1115-4c94-87ff-65166b519f23
es_unspecified_3166,2,"[""informal"",""colloquial"",""pejorative""]","[""Latin America"",""Spain""]","[""To make a living by deceiving, scheming, or exploiting others; to obtain benefits through charm, lies, or manipulation.""]",1,2025-11-15 05:22:45.663841,2025-11-15 05:22:45.784869,vivir del cuento,91b5272c-d369-412c-82ba-b35ab5db0348
es_unspecified_3001,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""To be foolish or to act in an unreasonable or silly way; to be crazy for doing something.""]",1,2025-11-15 05:22:45.660024,2025-11-15 05:22:45.784869,tener pájaros en la cabeza,91be6da4-a160-4be8-b310-f09fe833e6cf
es_unspecified_1538,1,"[""idiomatic"",""colloquial"",""proverbial""]","[""Spain"",""Latin America""]","[""To attempt to do two incompatible things at the same time; to try to be in two places or roles simultaneously."",""To seek to enjoy two mutually exclusive benefits or advantages; to try to have it both ways.""]",1,2025-11-15 05:22:44.166462,2025-11-15 05:22:44.303969,estar en misa y repicando,91d262f2-bcbb-481d-b13b-fe2de39a5df9
es_unspecified_3169,2,"[""literary"",""religious""]","[""Spain"",""Latin America""]","[""Figuratively, to die and go to heaven.""]",1,2025-11-15 05:22:45.663907,2025-11-15 05:22:45.784869,volar al cielo,91d40bcf-80b3-4d77-95cc-1f6fcc5f9e27
es_unspecified_3094,2,"[""colloquial"",""literary""]","[""Spain"",""Latin America""]","[""Figurative: a painful, distressing, or humiliating experience; a difficult or bitter ordeal to endure.""]",1,2025-11-15 05:22:45.662328,2025-11-15 05:22:45.784869,trago amargo,91d4e2a7-8d06-422f-9e88-676d6c83cf0f
es_unspecified_1662,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America"",""General Spanish""]","[""To speak in a romantic or affectionate manner; to use flirtatious or amorous language.""]",1,2025-11-15 05:22:44.168544,2025-11-15 05:22:44.303969,hablar en romance,91d93e9e-60a9-4da8-91a0-aa357a9a510c
es_unspecified_2608,1,"[""neutral""]","[""Spain"",""Latin America""]","[""For the moment (literally referring to the present point in time).""]",1,2025-11-15 05:22:45.158086,2025-11-15 05:22:45.315923,por el momento,91dc7a42-08e1-4e5a-9c7c-55cae8e11f27
es_unspecified_3068,1,"[""neutral""]","[""General Spanish""]","[""Literal: to expose oneself to sunlight, typically to warm up, obtain light, or darken the skin (to sunbathe).""]",1,2025-11-15 05:22:45.661852,2025-11-15 05:22:45.784869,tomar el sol,91ecfada-68b8-429d-bbcc-ddde5acc3d19
es_unspecified_1215,1,"[""informal"",""colloquial"",""pejorative""]","[""Spain"",""Latin America"",""General Spanish""]","[""A person considered to be of no importance, influence, or social standing; a nobody."",""A derogatory label used to dismiss someone as insignificant or unworthy of notice.""]",1,2025-11-15 05:22:43.868849,2025-11-15 05:22:44.031553,don nadie,91f35b50-c092-4640-bdde-eb434e3944fc
es_unspecified_1623,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""To earn one's living; to work to obtain the necessities of life."",""To carry out work, often entrepreneurial or small‑scale, in order to support oneself financially.""]",1,2025-11-15 05:22:44.167825,2025-11-15 05:22:44.303969,ganarse los garbanzos,9202d002-7442-430c-a95b-e2bfdf7e5364
es_unspecified_3082,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To rotate or twist the head or neck from its normal position.""]",1,2025-11-15 05:22:45.662109,2025-11-15 05:22:45.784869,torcer la cabeza,92094713-412f-4f02-93bb-a083534be380
es_unspecified_2439,1,"[""neutral"",""technical""]","[""Spain"",""Latin America""]","[""Literally, to over-tighten a screw or to turn it beyond its threads, potentially damaging the screw or thread.""]",1,2025-11-15 05:22:44.930807,2025-11-15 05:22:45.052926,pasarse de rosca,920ee379-2f96-41e7-bd27-7a2194ec7d16
es_unspecified_2839,1,"[""neutral"",""colloquial""]","[""Pan-Hispanic""]","[""To succeed in imposing one's will or preferences; to get what one wants despite opposition.""]",1,2025-11-15 05:22:45.431144,2025-11-15 05:22:45.560645,salirse con la suya,9217de17-7a4f-4d29-9f4e-315c4ccf346a
es_unspecified_2534,2,"[""formal""]","[""General (all Spanish-speaking regions)""]","[""To reveal, highlight, or bring to light facts, qualities, or problems; to make something manifest or demonstrable.""]",1,2025-11-15 05:22:45.156226,2025-11-15 05:22:45.315923,poner de manifiesto,921e5619-e54c-4921-ac9b-077440d4995b
es_unspecified_2580,2,"[""colloquial"",""figurative""]","[""Spain"",""Latin America""]","[""Figurative: To undertake a difficult, risky, or unpopular action that is necessary to solve a problem, especially when others are unwilling to do so.""]",1,2025-11-15 05:22:45.157592,2025-11-15 05:22:45.315923,ponerle el cascabel al gato,922085c6-53d1-4154-a10c-0a0cb6e16909
es_unspecified_2351,2,"[""colloquial""]","[""Peru""]","[""To seem suspicious, seedy, or of doubtful integrity; to give a bad or untrustworthy impression.""]",1,2025-11-15 05:22:44.929014,2025-11-15 05:22:45.052926,oler a chotuno,922f639f-cce0-4398-9992-3afabbc28e1e
es_unspecified_1110,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Having existed for a person's entire life; lifelong."",""Used to describe a relationship, possession, desire, or characteristic that has lasted for the whole of someone's life (e.g., a lifelong friend, a lifelong dream).""]",1,2025-11-15 05:22:43.588599,2025-11-15 05:22:43.752245,de toda la vida,9231eb41-f3f2-47ad-bdf4-635df3376a02
es_unspecified_0347,1,"[""neutral"",""administrative""]","[""Spain"",""Latin America""]","[""In the context of insurance: to, by, or through an insurance company; covered by insurance; charged to insurance."",""Referring to claims, reimbursements, or expenses that are handled or paid by an insurer.""]",1,2025-11-15 05:22:42.958408,2025-11-15 05:22:43.145595,al seguro,924516e6-5283-43ec-83ed-5cd6a1a388d5
es_unspecified_0059,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Having nerves on edge; being tense, irritable, or easily upset.""]",1,2025-11-15 05:22:42.473127,2025-11-15 05:22:42.802978,a flor de piel,92487309-264f-44f0-954d-21c3b99e7e2f
es_unspecified_2626,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Figuratively (emotion/state): to be euphoric or blissfully happy; to feel as if one is 'walking on clouds.'""]",1,2025-11-15 05:22:45.158465,2025-11-15 05:22:45.315923,por las nubes,924fc7a0-3484-4139-80c8-6de4e15d04ec
es_unspecified_1839,2,"[""colloquial"",""slang""]","[""Argentina"",""Uruguay"",""Latin America"",""Spain (informal)""]","[""Severely damaged, smashed, or beaten; in a very poor physical condition after an accident or attack.""]",1,2025-11-15 05:22:44.444179,2025-11-15 05:22:44.583114,hecho pelota,925b382e-74aa-4040-9a6f-0d7b0b63f97c
es_unspecified_3173,1,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""Literal: to regain consciousness after fainting, sleep, or stupor.""]",1,2025-11-15 05:22:45.663974,2025-11-15 05:22:45.784869,volver en sí,9260f15a-e2c5-427b-b681-8c607b57546f
es_unspecified_1680,2,"[""colloquial"",""pejorative""]","[""Spain"",""Latin America""]","[""To occupy oneself with domestic, unambitious needlework or similar small household tasks."",""To remain in a passive or marginal role by devoting time to trivial domestic pursuits instead of participating in more active matters.""]",1,2025-11-15 05:22:44.441303,2025-11-15 05:22:44.583114,hacer calceta,9262945e-3acf-48d5-94c4-3e43437f595e
es_unspecified_2873,2,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""To give close attention to what another person is saying; to be fully attentive and ready to listen.""]",1,2025-11-15 05:22:45.431811,2025-11-15 05:22:45.560645,ser todo oídos,92668731-ed56-49f9-afed-5b8995dba962
es_unspecified_2139,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America (occasional)""]","[""Literal phrase 'to urinate holy water,' a nonsensical image when taken literally and rarely used in a literal sense.""]",1,2025-11-15 05:22:44.693808,2025-11-15 05:22:44.824217,mear agua bendita,9266bf3e-98f5-45d9-adee-51f5e18bde84
es_unspecified_3055,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To place one's hand(s) on one's abdomen or to touch one's belly; a literal physical action.""]",1,2025-11-15 05:22:45.661209,2025-11-15 05:22:45.784869,tocarse la barriga,926fb18a-18bb-443d-a457-c18bb519b676
es_unspecified_1130,1,"[""neutral""]","[""Spain"",""Latin America""]","[""A journey by air; a trip undertaken in an aircraft or spacecraft, including commercial, military, or exploratory missions.""]",1,2025-11-15 05:22:43.86751,2025-11-15 05:22:44.031553,de un vuelo,92702396-7359-4f40-be70-74afdbcddfda
es_unspecified_2709,3,"[""informal""]","[""Spain"",""Latin America""]","[""Figurative: to be left stunned or frozen in place by surprise, shock, or fear.""]",1,2025-11-15 05:22:45.160284,2025-11-15 05:22:45.315923,quedarse en el sitio,9270ce4f-d587-47bd-89f3-bf0271d5e814
es_unspecified_0145,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""By rough estimate; an approximation made without precise measurement."",""A quick, approximate calculation expressed as a guesstimate.""]",1,2025-11-15 05:22:42.474492,2025-11-15 05:22:42.802978,a ojo de buen cubero,92765a3a-177f-404a-882c-e354304af132
es_unspecified_1412,2,"[""neutral""]","[""Spain"",""Latin America""]","[""In accordance with rules, regulations, or accepted standards; correct, proper, or properly arranged.""]",1,2025-11-15 05:22:44.164616,2025-11-15 05:22:44.303969,en regla,9284f299-c7f3-4f4d-8111-cff460d0eb94
es_unspecified_1691,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""To act as one pleases without regard for rules, authority, or the rights of others; to take liberties with impunity."",""To behave disregarding customary limits or obligations.""]",1,2025-11-15 05:22:44.441439,2025-11-15 05:22:44.583114,hacer de su capa un sayo,92912902-6669-47f5-8389-2c060561c712
es_unspecified_2897,2,"[""informal"",""neutral""]","[""Spain"",""Latin America""]","[""Figuratively, 'speechless'; rendered temporarily unable to speak because of surprise, astonishment, admiration, shock, or strong emotion.""]",1,2025-11-15 05:22:45.432239,2025-11-15 05:22:45.560645,sin habla,929b40c7-ea2d-4bfe-b2d4-455dd776b56f
es_unspecified_2148,2,"[""vulgar"",""informal""]","[""Spain"",""Latin America""]","[""To perform a sexual act on another person, usually as a favor or to obtain advantage (vulgar).""]",1,2025-11-15 05:22:44.69399,2025-11-15 05:22:44.824217,meneársela,92a054d0-48e2-470e-9dfb-3e628eb19325
es_unspecified_1252,2,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally, to move the foot backward; used in contexts describing physical retreat or a step taken backward.""]",1,2025-11-15 05:22:43.869768,2025-11-15 05:22:44.031553,echar el pie atrás,92b21aa6-075a-4b87-a749-3fbfeff3aa79
es_unspecified_1447,1,"[""neutral""]","[""Spain"",""Latin America"",""widespread""]","[""By airplane; aboard a flight."",""Arriving or departing on a scheduled, charter, or special flight.""]",1,2025-11-15 05:22:44.16508,2025-11-15 05:22:44.303969,en un vuelo,92b475e1-230b-42b5-a392-159adad08ee4
es_unspecified_2515,3,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively, to move very slowly and gingerly, taking small, cautious steps; to proceed hesitantly.""]",1,2025-11-15 05:22:45.155691,2025-11-15 05:22:45.315923,pisando huevos,92c54ea5-6976-423a-ba02-e23129d5e4cc
es_unspecified_0030,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""With thoroughness and care; performed meticulously and completely.""]",1,2025-11-15 05:22:42.472701,2025-11-15 05:22:42.802978,a conciencia,92cbb3ab-3a81-4ba5-812f-1e9669721427
es_unspecified_2794,3,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To 'out' someone by disclosing their sexual orientation, gender identity, or other personal secret without their consent.""]",1,2025-11-15 05:22:45.429986,2025-11-15 05:22:45.560645,sacar del armario,92ce0a81-c01e-4c52-8827-e2f966529fe3
es_unspecified_2812,2,"[""neutral""]","[""General Spanish""]","[""Literally, to take a slice or portion from something.""]",1,2025-11-15 05:22:45.430387,2025-11-15 05:22:45.560645,sacar tajada,92d6d6fe-bf49-4bef-b3ee-f1a9bae03277
es_unspecified_2066,1,"[""colloquial"",""neutral""]","[""Spain"",""Latin America""]","[""With difficulty but sufficiently; more or less; somehow managing despite imperfections or obstacles.""]",1,2025-11-15 05:22:44.692527,2025-11-15 05:22:44.824217,mal que bien,92e1d9be-0a29-4520-8b40-01f58f896171
es_unspecified_0346,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively: in a state of intense activity, emotion, or conflict; highly charged or heated."",""Describing debates, situations, performances, or rivalries that are at a peak of intensity or excitement.""]",1,2025-11-15 05:22:42.958391,2025-11-15 05:22:43.145595,al rojo vivo,92f09808-62cd-4ec6-b482-bd50493e1e61
es_unspecified_3062,2,"[""informal""]","[""Spain"",""Latin America""]","[""To overreact or respond with undue severity; to take a remark, situation, or criticism as a serious affront or to make a disproportionately serious issue of something.""]",1,2025-11-15 05:22:45.661751,2025-11-15 05:22:45.784869,tomar a la tremenda,93140f66-7f76-4ef2-84c1-59a7261f1cb6
es_unspecified_2305,2,"[""colloquial"",""informal"",""figurative""]","[""Spain"",""Latin America"",""General Spanish""]","[""To be clueless about what is happening or what something is about; to have no understanding of the situation or the intentions behind it.""]",1,2025-11-15 05:22:44.927946,2025-11-15 05:22:45.052926,no saber de qué va la fiesta,931434e8-6dc7-4208-892a-2685c9daa785
es_unspecified_2088,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America"",""general Spanish""]","[""An extremely effective remedy or solution; something that works like a charm."",""Any action, treatment, or measure regarded as reliably effective in resolving a problem.""]",1,2025-11-15 05:22:44.693145,2025-11-15 05:22:44.824217,mano de santo,932094bc-7f2e-412d-a56a-b3fb9fe31127
es_unspecified_0325,3,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""Along a line or thread; placed in a row or alignment (spatial placement alongside a line or axis).""]",1,2025-11-15 05:22:42.95799,2025-11-15 05:22:43.145595,al hilo,9337895f-2512-40dc-b1a2-5ebc4ab5cf05
